~scene_number~episode~scene
0~0~1~Central Perk, Chandler, Joey, Phoebe, and Monica are there
963~963~88~The park, everyone is warming up for the rugby game. Only Joey and Phoebe came to support Ross
964~964~88~Chandler and Joey's erm, Monica and Rachels, Monica is going over some plans as Rachel enters
965~965~88~The airport, the Yemen Express counter, Chandler is still trying to get rid of Janice
966~966~88~The rugby game, Ross is getting killed
967~967~88~Chandler and Joey's erm, Monica and Rachels, Monica is reading a book as Rachel returns
968~968~88~Central Perk, They are returning from the rugby game, Joey and Emily are carrying Ross
969~969~88~The airport, the flight to Yemen is being called
970~970~88~Chandler and Joey's erm, Monica and Rachels, Monica has finally given up on her search to find what the light switch does and is now flicking it on and off aimlessly
971~971~89~Chandler and Joey's erm, Monica and Rachels, Monica has finally given up on her search to find what the light switch does and is now flicking it on and off aimlessly
972~972~89~Monica and Rachel's erm, Chandler and Joey's, Chandler, Monica, and Phoebe are there. Phoebe is stressing out about something
973~973~89~Central Perk, Chandler, Monica, Joey and Rachel are there. Rachel is writing something on a pad, and then crumples it up and throws it on the floor
974~974~89~Bloomingdales, Rachel is preparing to slip Joshua the note
975~975~89~Monica and Rachel's erm, Chandler and Joey's, Ross is writing on the Magna-Doodle as Rachel enters
976~976~89~Monica and Rachel's erm, Chandler and Joey's, it is later in the party. The Spin the Bottle game is over and Chandler is making a sandwich as Phoebe watches
977~977~89~The hallway, Ross is sitting on the step drinking a beer as Rachel comes out of the guys apartment
978~978~89~Monica and Rachel's erm, Chandler and Joey's, the next day. Phoebe is busy making a sandwich
979~979~90~Monica and Rachel's erm, Chandler and Joey's, the next day. Phoebe is busy making a sandwich
980~980~90~Monica and Rachel's erm, Chandler and Joey's, Chandler is watching TV, and we hear Mr. Treeger in the bathroom
981~981~90~Monica and Rachel's erm, Chandler and Joey's, later that morning. The porn is still on, there are three women getting ready to shave the chest of some guy. Joey and Chandler are wondering why that guy is letting them shave his chest, and Monica and Rachel are eating breakfast at the foosball table
982~982~90~Chandler and Joey's erm, Monica and Rachel's, Ross is entering
983~983~90~Beth Israel Medical Center, Phoebe is at her OB-GYN doing an ultrasound, Rachel is with her. We here the babys heartbeat
984~984~90~Central Perk, Phoebe is there, waiting to tell Frank and Alice the news
985~985~90~The airport, Emily is getting ready to board her flight to London
986~986~90~Monica and Rachel's erm, Chandler and Joey's, Rachel is singing some kind of song
987~987~90~Chandler and Joey's erm, Monica and Rachel's, Chandler and Joey enter having just woken up
988~988~90~Rosss bedroom, he has fallen asleep waiting for Emily to call. He is awaken by the phone
989~989~90~Monica and Rachel's erm, Chandler and Joey's, Ross is relating his recent conversation with Emily to the gang
990~990~90~Chandler and Joey's erm, Monica and Rachel's, Monica, Joey, and Chandler are sitting and talking as Phoebe and Rachel enter
991~991~90~Monica and Rachel's erm, Chandler and Joey's, later that same night. There is a knock on the door and Chandler answers it to reveal Emily standing behind it
992~992~90~Monica and Rachel's erm, Chandler and Joey's, Joey is still watching the porn as Chandler enters
993~993~91~Monica and Rachel's erm, Chandler and Joey's, Joey is still watching the porn as Chandler enters
994~994~91~Central Perk, Joey and Chandler are there as Phoebe enters carrying a drum
995~995~91~Rosss apartment, he and Emily are getting ready to go to the airport
996~996~91~Monica and Rachel's erm, Chandler and Joey's, Joey and Chandler are playing foosball as Phoebe enters
997~997~91~Chandler and Joey's erm, Monica and Rachel's, Monica is cooking and Rachel is getting ready for a date with Joshua
998~998~91~Monica and Rachel's erm, Chandler and Joey's, Joey, Chandler, and Phoebe are there as Ross enters
999~999~91~Chandler and Joey's erm, Monica and Rachel's, Rachel is on her dinner date with Joshua
1000~1000~91~Rosss apartment, Carol has come to pick up Ben
1001~1001~91~Joshuas parents apartment, Rachel and Joshua are entering
1002~1002~91~Joshuas parents apartment, continued from earlier
1003~1003~91~Monica and Rachel's erm, Chandler and Joey's, Chandler is looking for a new name in Phoebes book of names
1004~1004~91~Central Perk, Rachel is telling Phoebe and Monica of her date
1005~1005~91~Monica and Rachel's erm, Chandler and Joey's, Phoebe is showing off more of her drum skills to Joey by rubbing one of the sticks back and forth across the drum
1006~1006~91~The Airport, Carol and Ross are waiting for Emily and Susan to deplane. A gorgeous woman walks by and they both turn to watch her go
1007~1007~92~The Airport, Carol and Ross are waiting for Emily and Susan to deplane. A gorgeous woman walks by and they both turn to watch her go
1008~1008~92~Rachels bedroom; Rachel is awoken by a man singing in the next apartment
1009~1009~92~Rosss bedroom; Ross and Emily are making out. Ross as a new feature
1010~1010~92~Monica and Rachel's erm, Chandler and Joey's, Joey and Chandler are watching one of those Kung Fu movies and imitating the moves
1011~1011~92~Central Perk, Joey is whining to Chandler about the tickets
1012~1012~92~Monica and Rachel's erm, Chandler and Joey's, later that same day. Joey and Chandler are eating pizza, and Phoebe is trying to knit something
1013~1013~92~Rosss apartment, Emily has packed as Ross returns
1014~1014~92~The hallway, Joey and Chandler are coming back from the game
1015~1015~92~Joeys bedroom, he is awoken by the singing guy
1016~1016~93~Joeys bedroom, he is awoken by the singing guy
1017~1017~93~Joeys bedroom, he is asleep and snoring loudly. Chandler enters wondering who left their engine running
1018~1018~93~Central Perk, Chandler is getting another cup of coffee
1019~1019~93~Monica and Rachel's, Rachel is not doing the dishes. She hears someone coming up the stairs and quickly puts down her magazine and pretends like shes actually doing the dishes
1020~1020~93~Beatrice Bridal Shop, Monica and Phoebe are there to pick up Emilys dress
1021~1021~93~Joeys bedroom, hes snoring again and Chandler is there to roll him over
1022~1022~93~Monica and Rachel's, Monica is doing the dishes
1023~1023~93~Chandler and Joey's, Joey is complaining about going to the clinic
1024~1024~93~Central Perk, Rachel is waiting impatiently for Joshua
1025~1025~93~The Sleep Clinic, Joey is having trouble staying awake
1026~1026~93~Monica and Rachel's, Monica and Phoebe, still defying reality, are now throwing a bouquet at each other, pretending to catch the actual bouquet at an actual wedding
1027~1027~93~Central Perk, Monica and Phoebe, back to reality, are sitting in normal clothes
1028~1028~93~Monica and Rachel's, Monica is putting away the wedding dress, finally
1029~1029~93~Chandlers bedroom, he is sleeping with Marjorie. All of the sudden, Marjorie starts talking in her sleep, awakening Chandler. After a little bit, she quiets back down, and Chandler tries to get back to sleep. Theres a short pause until she starts screaming, causing Chandler to scream with her. She quickly calms down. This all wakes up Joey, who comes over wearing the mouth guard, opens the top half of Chandlers door, and starts to complain about the noise
1030~1030~94~Chandlers bedroom, he is sleeping with Marjorie. All of the sudden, Marjorie starts talking in her sleep, awakening Chandler. After a little bit, she quiets back down, and Chandler tries to get back to sleep. Theres a short pause until she starts screaming, causing Chandler to scream with her. She quickly calms down. This all wakes up Joey, who comes over wearing the mouth guard, opens the top half of Chandlers door, and starts to complain about the noise
1031~1031~94~Central Perk, Joey and Chandler are sitting and talking
1032~1032~94~Rosss apartment, he and Emily are addressing their invitations
1033~1033~94~Central Perk, Ross is complaining about Carol
1034~1034~94~Monica and Rachel's, Ross and Rachel are finishing up some cookies
1035~1035~94~Monica and Rachel's, Ross and Rachel are talking about passion
1036~1036~94~Monica and Rachel's balcony, Ross is about to be attacked by Paulo's cat
1037~1037~94~The Laundromat, Rachel is fighting with that old, annoying woman for a cart
1038~1038~94~Central Perk, I'm sure you've guessed, it's the famous fight scene between Ross and Rachel
1039~1039~94~Monica and Rachel's, Ross and Rachel are arguing
1040~1040~94~Ross's apartment, Ross is hurrying Chloe out the door
1041~1041~94~Monica and Rachel's, Rachel has just found out about Chloe and is screaming at Ross. The rest of the gang is trapped in Monica's bedroom
1042~1042~94~Rachel's bedroom, Rachel, entering selfish mode, is thanking Ross for wrongly taking the entire blame of the breakup; as if she had absolutely nothing to do with it
1043~1043~94~The hallway, Rachel is convincing Ross that Emily is good for him
1044~1044~94~Monica and Rachel's, Joey, Monica, and Phoebe are opening their invitations
1045~1045~94~Monica and Rachel's, it's Rachel birthday party and Chandler is about to spill the beans
1046~1046~94~The airport, Ross is about to walk off of the plane with Julie
1047~1047~94~Monica and Rachel's, Ross is introducing Julie to the gang
1048~1048~94~Monica and Rachel's, Ross is trying to hang up on Julie
1049~1049~94~Chandler and Joey's, Ross has just broken up with Julie and is about to get with Rachel
1050~1050~94~The Auditorium, Ross and Rachel are about to... you know
1051~1051~94~Central Perk, Ross is trying to prevent Gunther from spilling the beans
1052~1052~94~The beachhouse, Ross and Rachel are argueing about the breakup
1053~1053~94~Monica and Rachel's, Rachel and Ross are finally breaking up for good, or is it
1054~1054~94~Monica and Rachel's, the gang is watching the Prom Video and Rachel is about to make her entrance on the video. The italics are portions of the prom video
1055~1055~94~Central Perk, Chandler, Joey, and Phoebe are reading a book about things to do whilst in London
1056~1056~95~Central Perk, Chandler, Joey, and Phoebe are reading a book about things to do whilst in London
1057~1057~95~Central Perk, the gang is there, Phoebe is returning from the bathroom
1058~1058~95~Chandler and Joey's, Joey and Chandler are there as Ross enters
1059~1059~95~Monica and Rachel's, Monica, Rachel, and Phoebe are eating breakfast
1060~1060~95~Central Perk, Joey and Ross are talking over party plans
1061~1061~95~Monica and Rachel's, Monica is returning from shopping and Rachel is there
1062~1062~95~Monica and Rachel's, Phoebes baby shower, she is holding those leather pants, and isnt happy about it
1063~1063~95~Chandler and Joey's, Rosss bachelor party. Ross is thanking Joey for the party
1064~1064~95~Joeys bedroom, its the middle of the night, hes waking up and discovers hes alone in bed
1065~1065~95~Chandler and Joey's, its continued from earlier. Joey is now waking Chandler and telling him the news
1066~1066~95~Central Perk, Phoebe is entering, Monica and Rachel are talking on the couch
1067~1067~95~Chandler and Joey's, Joey is trying to figure out what to do
1068~1068~95~Monica and Rachel's, Monica and Rachel are cautiously serving Phoebe some tea
1069~1069~95~Chandlers office, the guys are there waiting to ambush the stripper
1070~1070~95~Chandler and Joey's, the guys are now trying to figure out what next to do, since their plan with the stripper backfired on them
1071~1071~95~Monica and Rachel's, Phoebe is recovering from her false labour
1072~1072~95~The Animal Hospital, the guys have taken the duck in to remove the ring. Joey is pacing around like an expectant father
1073~1073~96~The Animal Hospital, the guys have taken the duck in to remove the ring. Joey is pacing around like an expectant father
1074~1074~96~Chandler and Joey's, Joey and Chandler are getting ready for the flight to London and Monica comes running in
1075~1075~96~Monica and Rachel's, continued from earlier, Monica is telling Phoebe where everything is
1076~1076~96~Street in front of the London Marriott, Joey and Chandler exit. Joey is carrying a video camera and is shooting Chandler
1077~1077~96~Another street, somewhere along the River Themes, Ross, Emily, and Monica are walking to where theyre gonna get married. Emily is relating the troubles with the caterer
1078~1078~96~Westminster Abbey, Joey and Chandler have successfully navigated the streets of London and are approaching the Abbey
1079~1079~96~Monica and Rachel's, Phoebe is trying to move off of the couch as Rachel enters
1080~1080~96~A park in London, Joey and Chandler walk up to a souvenir stand
1081~1081~96~The hotel, Rosss room, Emily is entering
1082~1082~96~Monica and Rachel's, Phoebe is on the couch as Rachel returns carrying a bunch of shopping bags
1083~1083~96~Chandler and Joeys hotel room. Chandler is watching TV as Joey returns, still wearing his hat
1084~1084~96~Monica and Rachel's, the phone rings and Phoebe answers it
1085~1085~96~Ross and Emilys planned wedding place, Monica is dragging Emily in
1086~1086~96~Monica and Rachel's, Rachel is in her bedroom
1087~1087~96~Moving Shot towards The Waltham House. A phone  is ringing
1088~1088~96~Rehearsal dinner hall. Ross and Emily are standing in the reception area. Monica arrives with her parents
1089~1089~96~Chandler and Joey are standing by the kitchen entrance. A waiter comes out
1090~1090~96~An airport in New York
1091~1091~96~The Rehearsal dinner hall. Ross is at the Walthams table discussing the bill
1092~1092~96~The Girls apartment. Phoebe is dialing the phone and Rachel runs in the door
1093~1093~96~The Rehearsal Dinner Hall. Chandler, Joey, Ross, Emily, Monica, and all the bridal party are seated at the table. Chandler gets up to make a toast
1094~1094~96~Later that evening at the rehearsal dinner. Chandler and Monica are sitting on a sofa. Chandler is covering his face in embarrassment because of the toast
1095~1095~96~The airport. Rachel runs up to the ticket counter
1096~1096~96~Chandlers hotel room. Ross bursts into the room
1097~1097~96~Chandlers hotel room. Chandler and Monica are lying in the bed together talking. Theres an awkward air between them. They are both clutching the covers in from of them
1098~1098~96~The Virgin Atlantic flight to London that Rachel is on
1099~1099~96~Joey enters his hotel room. The phone is ringing
1100~1100~96~The plane. Rachel's telling her story to the passenger on her left. The one on her left is still wearing his headphones
1101~1101~96~The church where Ross and Emily are to be married. Judy, Andrea, and Monica enter together
1102~1102~96~Joeys in the front entrance watching for Rachel. The bridesmaid he met at the rehearsal dinner come in
1103~1103~96~Camera fades to one of the band members playing guitar at the wedding. The chapel is full of guest. A groomsmen escorts a bridesmaid down the isle. Joey is waiting with Mrs. Waltham to escort he down the isle. A cellular phone rings
1104~1104~97~Chandler and Joey's, Joey and Chandler are getting ready for the flight to London and Monica comes running in
1105~1105~97~Monica and Rachel's, continued from earlier, Monica is telling Phoebe where everything is
1106~1106~97~Street in front of the London Marriott, Joey and Chandler exit. Joey is carrying a video camera and is shooting Chandler
1107~1107~97~Another street, somewhere along the River Thames, Ross, Emily, and Monica are walking to where they're gonna get married. Emily is relating the troubles with the caterer
1108~1108~97~Westminster Abbey, Joey and Chandler have successfully navigated the streets of London and are approaching the Abbey
1109~1109~97~A bridal shop somewhere in London. Monica is trying on her red bridesmaid dress, and Emily is watching. A dressmaker is working on Monica's dress
1110~1110~97~Monica and Rachel's, Phoebe is trying to move off of the couch as Rachel enters
1111~1111~97~A park in London, Joey and Chandler walk up to a souvenir stand
1112~1112~97~The hotel, Ross's room, Emily is entering
1113~1113~97~Monica and Rachel's, Phoebe is on the couch as Rachel returns carrying a bunch of shopping bags
1114~1114~97~Chandler and Joey's hotel room. Chandler is trying to kick his shoe into a trash can that is standing on the TV. He can't do it
1115~1115~97~Monica and Rachel's. Phoebe is on the couch, and Rachel is sitting on the chair
1116~1116~97~Ross and Emily's planned wedding place, Monica is dragging Emily in
1117~1117~97~Monica and Rachel's, Rachel is in her bedroom
1118~1118~97~Moving Shot towards The Waltham House. A phone is ringing
1119~1119~97~Rehearsal dinner hall. Ross and Emily are standing in the reception area. Monica arrives with her parents
1120~1120~97~Chandler and Joey are standing by the kitchen entrance. A waiter comes out
1121~1121~97~John F. Kennedy International Airport, Rachel is running to the ticket counter
1122~1122~97~The Rehearsal dinner hall. Ross is at the Walthams' table discussing the bill
1123~1123~97~Monica and Rachel's, Phoebe is dialling the phone and Rachel runs in the door
1124~1124~97~The Rehearsal Dinner Hall. Chandler, Joey, Ross, Emily, Monica, and all the bridal party are seated at the table. Chandler gets up to make a toast. He clinks his glass, but the napkin is still in the glass. Needless to say, it sounds weird. He takes out the napkin and clinks his glass again
1125~1125~97~Later that evening at the rehearsal dinner. Chandler and Monica are sitting on a sofa. Chandler is covering his face in embarrassment because of the toast
1126~1126~97~The airport. Rachel runs up to the ticket counter
1127~1127~97~Chandlers hotel room. Ross bursts into the room
1128~1128~97~The Virgin Atlantic flight to London that Rachel is on
1129~1129~97~Chandlers hotel room. Chandler and Monica are lying in the bed together talking. There's an awkward air between them. They are both clutching the covers in from of them
1130~1130~97~Joey enters his hotel room. The phone is ringing
1131~1131~97~The plane. Rachel's telling her story to the passenger on her left. The one on her left is still wearing his headphones
1132~1132~97~The guys hotel room. Joey's sitting on his bed, holding the note he wrote while talking to Phoebe. He's patting the note with a pen and staring off into space
1133~1133~97~The church where Ross and Emily are to be married. Judy, Andrea, and Monica enter together
1134~1134~97~Joey's in the front entrance watching for Rachel. The bridesmaid he met at the rehearsal dinner come in
1135~1135~97~Camera fades to one of the band members playing guitar at the wedding. The chapel is full of guest. A groomsmen escorts a bridesmaid down the isle. Joey is waiting with Mrs. Waltham to escort he down the isle. A cellular phone rings
1136~1136~97~The Wedding reception, Ross and Emily are in the bathroom and Emily is yelling at him. Rachel, Chandler, Joey, and Monica are standing outside the doorway
1137~1137~97~London Marriott, Monica and Chandler are walking to her room
1138~1138~97~Ross and Emily's room, Chandler and Monica are still looking for a place to do the deed
1139~1139~97~Ross and Emily's room, the next morning. Ross is now asleep and has his head in Monica's lap and his feet on Chandler's lap. Monica and Chandler are both still awake and depressed
1140~1140~97~A 747 somewhere over the North Atlantic, Monica and Chandler are sitting in first class, depressed
1141~1141~97~An airport in London, Ross is waiting for Emily to show up to go on their honeymoon and sees Rachel walking past
1142~1142~97~Flight 1066 to Athens, Rachel is ordering a drink for Ross and herself
1143~1143~97~Monica and Rachel's, Phoebe is eating cereal from a bowl she has balanced on her stomach as Joey, Chandler, and Monica return
1144~1144~98~Monica and Rachel's, Phoebe is eating cereal from a bowl she has balanced on her stomach as Joey, Chandler, and Monica return
1145~1145~98~Rosss Wedding, continued from last season, the Minister is about to marry Ross and Emily
1146~1146~98~The Wedding reception, Ross and Emily are in the bathroom and Emily is yelling at him. Rachel, Chandler, Joey, and Monica are standing outside the doorway
1147~1147~98~London Marriott, Monica and Chandler are walking to her room
1148~1148~98~Ross and Emilys room, Chandler and Monica are still looking for a place to do the deed
1149~1149~98~Ross and Emilys room, the next morning. Ross is now asleep and has his head in Monicas lap and his feet on Chandlers lap. Monica and Chandler are both still awake and depressed
1150~1150~98~A 747 somewhere over the North Atlantic, Monica and Chandler are sitting in first class, depressed
1151~1151~98~An airport in London, Ross is waiting for Emily to show up to go on their honeymoon and sees Rachel walking past
1152~1152~98~Flight 1066 to Athens, Rachel is ordering a drink for Ross and herself
1153~1153~99~Flight 1066 to Athens, Rachel is ordering a drink for Ross and herself
1154~1154~99~Chandler and Joey's Bathroom, Chandler and Monica are sharing a candlelight bubble bath while drinking champagne and they clink their glasses
1155~1155~99~Monica and Rachel's, Chandler, Joey, and Monica are eating breakfast
1156~1156~99~Central Perk, Monica, Rachel, Chandler and Joey are there looking at pictures from the trip to London
1157~1157~99~Monica and Rachel's, Chandler enters to find Monica waiting patiently for him. He closes the door and they start kissing
1158~1158~99~The hallway between the apartments, Rachel is returning from her date with Dave
1159~1159~99~The hallway, continued from earlier. Monica is still locked out
1160~1160~99~Central Perk, Joey, Chandler, Monica, and Rachel are there as Phoebe enters
1161~1161~99~Central Perk, Rachel, Monica, Chandler, and Joey are there as Ross enters with Phoebe
1162~1162~99~Monica and Rachel's, the gang is about ready to leave for Atlantic City
1163~1163~99~The hallway between the apartments, they are taking Phoebe to the hospital but Chandler and Monica hold back
1164~1164~100~The hallway between the apartments, they are taking Phoebe to the hospital but Chandler and Monica hold back
1165~1165~100~The Hospital, Phoebe is arriving with Ross, Joey, and Rachel in tow
1166~1166~100~The delivery room, Rachel and Ross are entering
1167~1167~100~The waiting room, Monica and Joey are sitting there
1168~1168~100~The delivery room, Chandler, Frank, and Ross are with Phoebe
1169~1169~100~The waiting room, Chandler is looking for Monica
1170~1170~100~The delivery room, Ross has returned with another doctor. This one, is well, younger
1171~1171~100~Another hospital room, Joey has now been admitted and his doctor is about to break the bad news to him, Monica, and Chandler
1172~1172~100~The delivery room, Dr. Harad is back and checking on Phoebe
1173~1173~100~The delivery room, continued from earlier
1174~1174~100~Joey's room, his doctor, Chandler, and Monica are there
1175~1175~100~The delivery room, Rachel and Frank are there
1176~1176~100~The waiting room, Frank is on the phone as Rachel approaches
1177~1177~100~The delivery room, later on, Rachel, Chandler, Monica, and Frank are there as Dr. Harad is checking out Phoebe
1178~1178~100~Joey's room, he is recovering from his birth
1179~1179~100~A hallway, Monica and Dan are talking
1180~1180~100~The delivery room, everyone except Rachel is there. Phoebe, Monica, and Ross are holding the babies
1181~1181~100~The delivery room, everyone is hanging out with Phoebe. Frank, Alice, and the kids aren't there
1182~1182~101~The delivery room, everyone is hanging out with Phoebe. Frank, Alice, and the kids aren't there
1183~1183~101~Monica and Rachel's, Rachel has just gotten home and is going through the mail. She finds something that's Monica's and goes over and knocks on her closed bedroom door
1184~1184~101~Monica and Rachel's, the next morning, Phoebe, Chandler, Ross, and Monica are eating breakfast
1185~1185~101~Central Perk, Chandler, Monica, and Rachel are there
1186~1186~101~Unitel Video, Studio 55, Joey's telethon, he is being shown around by the stage director
1187~1187~101~Monica and Rachel's, Phoebe, Rachel, and Monica are there
1188~1188~101~Ross's apartment, he's on the phone with Emily
1189~1189~101~Monica and Rachel's, Ross is telling Phoebe, Monica, and Chandler about Emily's ultimatum
1190~1190~101~Chandler and Joey's, the chick and the duck are watching Emeril Live, a cooking show
1191~1191~101~The Telethon, Joey's phone rings and he answers it
1192~1192~101~Monica and Rachel's, Monica and Phoebe are cooking, Chandler is reading a magazine
1193~1193~101~The Telethon, Joey answers his ringing phone
1194~1194~101~Monica and Rachel's, later that day. Monica is coming out of the bathroom carrying her cleaning gear
1195~1195~101~Ross's apartment, Ross is prying at the Magic 8 Ball with a screwdriver as there's a knock on his door which he goes to answer
1196~1196~101~Central Perk, ??????? is playing, as Chandler peaks his head out of the storage closet and sneaks back to his seat and pretends he's reading something. Then a short while later Monica pokes her head out of the closet and sneaks back to her seat and sits down, pretending as if nothing has happened
1197~1197~102~Central Perk, ??????? is playing, as Chandler peaks his head out of the storage closet and sneaks back to his seat and pretends he's reading something. Then a short while later Monica pokes her head out of the closet and sneaks back to her seat and sits down, pretending as if nothing has happened
1198~1198~102~Chandler and Joey's, 3:02 A.M., Chandler is up. There's a knock on the door and Chandler answers it
1199~1199~102~Monica and Rachel's, the next morning, Chandler, Joey, and Phoebe are eating breakfast
1200~1200~102~Atlantic City, New Jersey, Chandler and Monica are about to start their weekend of sex, sex, nothing but sex
1201~1201~102~Central Perk, Ross is trying to tell Rachel about Emily's ultimatum again
1202~1202~102~Chandler and Monica's weekend, a hotel clerk is showing them their new room
1203~1203~102~Monica and Rachel's, Rachel is reading a magazine and has two tissues stuck up her nose in an attempt to stop the bleeding and as she hears Ross enter, she quickly hides her face behind the magazine and removes the tissues
1204~1204~102~Chandler and Joey's, Chandler is returning from his disastrous weekend. He throws his bag down and sits down on one of the leather chairs, but he sits on something and picks it up and throws it away
1205~1205~102~Central Perk, Ross is drinking some Alka-Seltzer. The rest of the gang, minus Rachel is there as well
1206~1206~102~Chandler and Joey's, Joey is watching TV
1207~1207~102~Central Perk, Phoebe is sitting on couch and Rachel is getting some coffee. Phoebe keeps turning her head from to keep from looking at Rachel
1208~1208~102~Monica and Rachel's, Monica is doing a crossword puzzle
1209~1209~102~Monica and Rachel's, Monica, Rachel, Joey, and Chandler are there as Phoebe enters
1210~1210~102~Monica and Rachel's, the gang, minus Ross are playing Madlibs. Phoebe is reading hers
1211~1211~103~Monica and Rachel's, the gang, minus Ross are playing Madlibs. Phoebe is reading hers
1212~1212~103~Chandler and Joey's, Monica and Chandler are making out on one of the chairs
1213~1213~103~Central Perk, Joey, Chandler, and Monica are there as Phoebe enters carrying a large box
1214~1214~103~The Storage Room in the basement of Monica and Rachel's building, Monica and Rachel are looking for something
1215~1215~103~Central Perk, Chandler, Joey, and Phoebe are there
1216~1216~103~Their Building, Monica and Rachel are going to apologize to Danny. Rachel knocks on his door, which he opens and he has this really bushy beard and long hair. Picture Paul Bunyan
1217~1217~103~Monica and Rachel's, Monica is making a drink as Phoebe enters with the fur coat
1218~1218~103~Ross's Apartment, the gang is helping Ross move out by carrying boxes. Chandler has picked a particularly large and apparently heavy box, because he takes a running start at it and still can't budge it
1219~1219~103~Central Perk, Monica, Phoebe, Joey, and Chandler are recovering from Ross's rebuke
1220~1220~103~Their building's lobby, Danny is checking his mailbox as Rachel enters carrying shopping bags and goes to her mailbox. Danny has shaved his beard and cut his hair, Rachel doesn't recognize him
1221~1221~103~Ross's now empty apartment, he is spackling some holes shut as the gang comes to apologize
1222~1222~103~Monica and Rachel's, the gang, minus Rachel, are getting ready for dinner
1223~1223~103~A curbside newsstand, Phoebe is whistling and walking up to it wearing her fur coat. She stops and starts to look through a magazine and notices a squirrel on a nearby tree chirping at her
1224~1224~104~A curbside newsstand, Phoebe is whistling and walking up to it wearing her fur coat. She stops and starts to look through a magazine and notices a squirrel on a nearby tree chirping at her
1225~1225~104~Central Perk, Chandler and Joey are there. Joey is looking at a National Geographic and giggling
1226~1226~104~Monica's restaurant, she is getting inspected by the health department, Phoebe is watching
1227~1227~104~Central Perk, Gunther is serving Monica and Rachel
1228~1228~104~Chandler and Joey's, they're entering to find boxes strewn about the apartment
1229~1229~104~A restaurant, Phoebe and Larry are having dinner
1230~1230~104~Chandler and Joey's, Chandler is entering. As he closes the door, Joey pokes his head up from a box enclosure built using the 2 chairs
1231~1231~104~Monica and Rachel's, Rachel is opening the door
1232~1232~104~Chandler and Joey's and Ross's, Ross is working on his computer and Joey is making a lot of noise
1233~1233~104~Monica and Rachel's, Monica, Rachel, and Phoebe are there
1234~1234~104~Central Perk, Chandler, Joey, and Ross are there. Chandler and Joey are looking through the paper
1235~1235~104~The apartment in the listing, the guys are checking it out. There's one problem though, it's roughly the size of this computer screen. As they enter Joey lets out a whistle
1236~1236~104~Central Perk, Phoebe is there waiting for Larry
1237~1237~104~Chandler and Joey's, Chandler and Joey are lamenting about how they kicked Ross out
1238~1238~104~Downstairs at Danny's party, Monica and Rachel are coming down the stairs and Rachel has on a coat to make it look as if she's just getting back. But just as they reach the landing they see Danny out in the hall talking to a guest, Rachel then quickly pulls Monica back up the stairs
1239~1239~104~Chandler and Joey's, Ross still has boxes all over the place. Joey is wearing a football helmet, and Chandler is spinning him around in one of the chairs and counting
1240~1240~104~Chandler and Joey's and Ross's, Chandler is entering and when he closes the door Joey pops his head out of the fort like before, but this time he's wearing a cowboy hat
1241~1241~105~Chandler and Joey's and Ross's, Chandler is entering and when he closes the door Joey pops his head out of the fort like before, but this time he's wearing a cowboy hat
1242~1242~105~Monica and Rachel's, everyone has just finished Thanksgiving dinner and are groaning over their fullness
1243~1243~105~Monica and Rachel's, continued from earlier. Joey is talking about the wonder that is the thong
1244~1244~105~The Bing household, Mr. and Mrs. Bing and Young Chandler are eating Thanksgiving dinner as a housekeeper serves them
1245~1245~105~Monica and Rachel's, continued from earlier
1246~1246~105~A Union battlefield hospital, Phoebe, in a past life, is tending to a wounded Union soldier. (By the way, for historical perspective, 1862 was the second year of the American Civil War.
1247~1247~105~Monica and Phoebe's, Phoebe is entering
1248~1248~105~The Geller household, Mr. and Mrs. Geller are getting ready for Thanksgiving dinner. The doorbell rings
1249~1249~105~Monica and Rachel's, back to the present day
1250~1250~105~The Geller household kitchen, Mrs. Geller is cooking and Rachel, post nose job, is helping her
1251~1251~105~The hospital, Chandler has been rushed to the emergency room
1252~1252~105~Monica and Rachel's, Chandler is reacting to the story
1253~1253~105~Chandler, Joey, and Ross's, Chandler is sitting on one of the chairs and the duck is running around him and quacking
1254~1254~105~The Western front during World War I, Phoebe, in yet another past life, is once again a nurse tending to yet another dying soldier. But this time she's doing it with a French accent
1255~1255~106~The Western front during World War I, Phoebe, in yet another past life, is once again a nurse tending to yet another dying soldier. But this time she's doing it with a French accent
1256~1256~106~Monica and Rachel's, the entire gang is there, eating breakfast. Phoebe is on the couch, fidgeting
1257~1257~106~Central Perk, Joey, Chandler, Monica, and Rachel are there as Phoebe enters with her nose stuck in a book
1258~1258~106~Phoebe's class, the class has already started and Rachel walks in late
1259~1259~106~Central Perk, Monica is there as Phoebe and Rachel return from the class
1260~1260~106~The hallway, Joey is returning from a date with Cynthia
1261~1261~106~Chandler, Joey, and Ross's; continued from earlier. Joey is closing the door after Rachel leaves and is about to confront Chandler and Monica
1262~1262~106~The Museum of Prehistoric History (Ross's work); Ross is in the break room eating lunch as his boss, Dr. Leedbetter walks in
1263~1263~106~Phoebe and Rachel's class; Rachel walks in, on time this time
1264~1264~106~Central Perk, Chandler is on the couch as Monica joins him
1265~1265~106~Monica and Rachel's, Rachel and Phoebe are returning from class
1266~1266~106~The Class; Monica has taken Rachel's spot
1267~1267~106~Chandler, Joey, and Ross's; Joey returns carrying a bucket of chicken, and starts going through the mail. While doing this, Monica's picture falls out. He bends over to pick it up and gasps. While he's staring at the picture, Rachel decides to come over and sees him looking at the picture
